student,course,activity,room,day,time
Eylem Haas,Programmeren in Java 2,p1,C1.112,Thu,9
Eylem Haas,Informatie- en organisatieontwerp,h1,C0.110,Tue,17
Eylem Haas,Moderne Databases,w1,A1.06,Mon,15
Eylem Haas,Moderne Databases,p1,A1.08,Thu,11
Eylem Haas,Kansrekenen 2,h1,C0.110,Tue,11
Eylem Haas,Kansrekenen 2,h2,C0.110,Mon,13
Virgill Hamelink,Software engineering,p1,A1.10,Fri,13
Virgill Hamelink,Software engineering,h1,C0.110,Thu,9
Virgill Hamelink,Programmeren in Java 2,p1,A1.06,Wed,15
Virgill Hamelink,Software engineering,w1,A1.10,Mon,13
Judi Hamers,Technology for games,h1,A1.04,Thu,15
Judi Hamers,Compilerbouw (practicum),p1,A1.08,Fri,15
Judi Hamers,Technology for games,h2,B0.201,Tue,9
Judi Hamers,Technology for games,w1,A1.08,Tue,11
Olle Hamhuis,Compilerbouw (practicum),p1,A1.06,Mon,11
Sahar Hamstra,Heuristieken 1,w1,A1.10,Fri,11
Sahar Hamstra,Lineaire Algebra,h2,C1.112,Tue,9
Sahar Hamstra,Heuristieken 1,h1,A1.10,Thu,13
Sahar Hamstra,Lineaire Algebra,h1,A1.10,Tue,11
Sahar Hamstra,Compilerbouw (practicum),p1,C0.110,Tue,15
Ervin Hartevelt,Reflectie op de digitale cultuur,w1,B0.201,Tue,15
Ervin Hartevelt,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Ervin Hartevelt,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Berdina Heijman,Kansrekenen 2,h1,C0.110,Tue,11
Berdina Heijman,Project Genetic Algorithms,p1,B0.201,Mon,9
Berdina Heijman,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Berdina Heijman,Kansrekenen 2,h2,C0.110,Mon,13
Guus Heijnen,Calculus 2,w1,A1.08,Mon,13
Guus Heijnen,Project Numerical Recipes,p1,C1.112,Fri,15
Guus Heijnen,Calculus 2,h1,C0.110,Mon,11
Rosali Heikoop,Programmeren in Java 2,p1,A1.04,Wed,11
Rosali Heikoop,Netwerken en systeembeveiliging,p1,A1.08,Mon,15
Rosali Heikoop,Software engineering,p1,C0.110,Wed,9
Rosali Heikoop,Software engineering,w1,A1.10,Mon,13
Rosali Heikoop,Software engineering,h1,C0.110,Thu,9
Mahmud Heller,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Mahmud Heller,Data Mining,h1,A1.04,Wed,9
Mahmud Heller,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Mahmud Heller,Data Mining,p1,A1.10,Thu,11
Mahmud Heller,Reflectie op de digitale cultuur,w1,A1.08,Fri,9
Mahmud Heller,Data Mining,w1,C0.110,Thu,13
Mahmud Heller,Data Mining,h2,B0.201,Tue,11
Sergio Hijdra,Calculus 2,w1,A1.10,Wed,9
Sergio Hijdra,Interactie-ontwerp,h2,B0.201,Thu,13
Sergio Hijdra,Calculus 2,h1,C0.110,Mon,11
Sergio Hijdra,Interactie-ontwerp,h1,B0.201,Thu,15
Bo Hilhorst,Autonomous Agents 2,h2,B0.201,Thu,11
Bo Hilhorst,Autonomous Agents 2,p1,C1.112,Wed,9
Bo Hilhorst,Autonomous Agents 2,w1,A1.08,Tue,15
Bo Hilhorst,Lineaire Algebra,h2,C1.112,Tue,9
Bo Hilhorst,Lineaire Algebra,h1,A1.10,Tue,11
Bo Hilhorst,Autonomous Agents 2,h1,B0.201,Tue,13
Dana Hoeksema,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Dana Hoeksema,Compilerbouw,h1,B0.201,Fri,11
Dana Hoeksema,Compilerbouw,h2,A1.10,Fri,9
Dana Hoeksema,Machine Learning,h2,C1.112,Tue,15
Dana Hoeksema,Machine Learning,h1,B0.201,Wed,13
Dana Hoeksema,Compilerbouw,w1,C1.112,Mon,15
Dana Hoeksema,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Dana Hoeksema,Compilerbouw,p1,C0.110,Fri,13
Sverre Hoenderdos,Analysemethoden en -technieken,h1,C0.110,Thu,15
Anne-Jet Hofman,Webprogrammeren en databases,w1,A1.06,Fri,15
Anne-Jet Hofman,Webprogrammeren en databases,h1,C1.112,Wed,13
Anne-Jet Hofman,Webprogrammeren en databases,h2,C1.112,Mon,9
Anne-Jet Hofman,Webprogrammeren en databases,p1,B0.201,Mon,11
Johanne Holstein,Netwerken en systeembeveiliging,p1,A1.06,Fri,11
Johanne Holstein,Compilerbouw (practicum),p1,C0.110,Tue,15
Nesrin Holt,Project Genetic Algorithms,p1,A1.06,Tue,9
Nesrin Holt,Databases 2,w1,A1.04,Thu,13
Nesrin Holt,Databases 2,h1,B0.201,Wed,9
Florus Holtkamp,Analysemethoden en -technieken,h1,C0.110,Thu,15
Florus Holtkamp,Programmeren in Java 2,p1,A1.10,Fri,15
Christal Hoogerbrugge,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Christal Hoogerbrugge,Software engineering,w1,C0.110,Mon,9
Christal Hoogerbrugge,Webprogrammeren en databases,h2,C1.112,Mon,9
Christal Hoogerbrugge,Webprogrammeren en databases,h1,C1.112,Wed,13
Christal Hoogerbrugge,Webprogrammeren en databases,p1,B0.201,Mon,11
Christal Hoogerbrugge,Software engineering,p1,A1.10,Fri,13
Christal Hoogerbrugge,Webprogrammeren en databases,w1,A1.06,Thu,9
Christal Hoogerbrugge,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Christal Hoogerbrugge,Software engineering,h1,C0.110,Thu,9
Esmée Hooijmaijers,Autonomous Agents 2,h2,B0.201,Thu,11
Esmée Hooijmaijers,Project Numerical Recipes,p1,C1.112,Fri,15
Esmée Hooijmaijers,Software engineering,w1,C0.110,Mon,9
Esmée Hooijmaijers,Autonomous Agents 2,p1,C0.110,Fri,9
Esmée Hooijmaijers,Software engineering,p1,C0.110,Wed,9
Esmée Hooijmaijers,Autonomous Agents 2,w1,A1.04,Tue,11
Esmée Hooijmaijers,Autonomous Agents 2,h1,B0.201,Tue,13
Esmée Hooijmaijers,Software engineering,h1,C0.110,Thu,9
Michal Hooiveld,Data Mining,w1,A1.04,Mon,9
Michal Hooiveld,Data Mining,h1,A1.04,Wed,9
Michal Hooiveld,Data Mining,h2,B0.201,Tue,11
Michal Hooiveld,Data Mining,p1,A1.08,Thu,15
Catherine Hoornstra,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Catherine Hoornstra,Calculus 2,h1,C0.110,Mon,11
Catherine Hoornstra,Technology for games,w1,A1.08,Tue,11
Catherine Hoornstra,Lineaire Algebra,h2,C1.112,Tue,9
Catherine Hoornstra,Technology for games,h1,A1.04,Thu,15
Catherine Hoornstra,Lineaire Algebra,h1,A1.10,Tue,11
Catherine Hoornstra,Technology for games,h2,B0.201,Tue,9
Catherine Hoornstra,Calculus 2,w1,A1.08,Mon,13
Catherine Hoornstra,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Tea Horstink,Compilerbouw,h1,B0.201,Fri,11
Tea Horstink,Compilerbouw,h2,A1.10,Fri,9
Tea Horstink,Programmeren in Java 2,p1,A1.06,Tue,13
Tea Horstink,Compilerbouw,w1,B0.201,Wed,11
Tea Horstink,Compilerbouw,p1,C0.110,Fri,13
Wichard Hospers,Collectieve Intelligentie,w1,C0.110,Tue,9
Wichard Hospers,Programmeren in Java 2,p1,C1.112,Thu,9
Wichard Hospers,Lineaire Algebra,h2,C1.112,Tue,9
Wichard Hospers,Lineaire Algebra,h1,A1.10,Tue,11
Wichard Hospers,Collectieve Intelligentie,p1,C0.110,Fri,17
Wichard Hospers,Collectieve Intelligentie,h3,C0.110,Thu,11
Wichard Hospers,Collectieve Intelligentie,h1,C0.110,Wed,13
Wichard Hospers,Collectieve Intelligentie,h2,B0.201,Mon,13
Kyra Huibers,Webprogrammeren en databases,w1,A1.06,Thu,9
Kyra Huibers,Webprogrammeren en databases,h1,C1.112,Wed,13
Kyra Huibers,Webprogrammeren en databases,h2,C1.112,Mon,9
Kyra Huibers,Webprogrammeren en databases,p1,B0.201,Mon,11
Paulette Hunting,Bioinformatica,h1,A1.04,Wed,13
Paulette Hunting,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Paulette Hunting,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Paulette Hunting,Bioinformatica,p1,C1.112,Wed,11
Paulette Hunting,Bioinformatica,h2,C0.110,Fri,11
Paulette Hunting,Bioinformatica,w1,A1.10,Tue,15
Paulette Hunting,Reflectie op de digitale cultuur,w1,B0.201,Tue,15
Paulette Hunting,Bioinformatica,h3,B0.201,Fri,13
Ytje Hup,Heuristieken 1,h1,A1.10,Thu,13
Ytje Hup,Heuristieken 1,w1,A1.10,Fri,11
Frédéric IJkema,Software engineering,w1,C0.110,Mon,9
Frédéric IJkema,Moderne Databases,h1,C1.112,Mon,11
Frédéric IJkema,Algoritmen en complexiteit,w1,A1.04,Mon,15
Frédéric IJkema,Algoritmen en complexiteit,h1,C1.112,Tue,11
Frédéric IJkema,Software engineering,p1,A1.10,Fri,13
Frédéric IJkema,Moderne Databases,w1,A1.06,Mon,15
Frédéric IJkema,Moderne Databases,p1,A1.08,Thu,11
Frédéric IJkema,Software engineering,h1,C0.110,Thu,9
Frédéric IJkema,Algoritmen en complexiteit,p1,A1.04,Wed,15
Marnik Imthorn,Programmeren in Java 2,p1,A1.06,Wed,15
Marnik Imthorn,Zoeken sturen en bewegen,p1,C1.112,Fri,11
Geartsje Jackson,Heuristieken 1,w1,C0.110,Wed,11
Geartsje Jackson,Heuristieken 1,h1,A1.10,Thu,13
Rino Jacob,Kansrekenen 2,h1,C0.110,Tue,11
Rino Jacob,Kansrekenen 2,h2,C0.110,Mon,13
Faya Jagersma,Calculus 2,h1,C0.110,Mon,11
Faya Jagersma,Databases 2,h1,B0.201,Wed,9
Faya Jagersma,Databases 2,w1,A1.10,Wed,11
Faya Jagersma,Project Numerical Recipes,p1,A1.10,Thu,9
Faya Jagersma,Calculus 2,w1,A1.08,Mon,13
Paulo Jak,Databases 2,w1,A1.04,Thu,13
Paulo Jak,Databases 2,h1,B0.201,Wed,9
Owen Jama,Bioinformatica,h1,A1.04,Wed,13
Owen Jama,Zoeken sturen en bewegen,p1,A1.08,Wed,15
Owen Jama,Bioinformatica,p1,B0.201,Fri,9
Owen Jama,Bioinformatica,w1,A1.10,Tue,13
Owen Jama,Bioinformatica,h2,C0.110,Fri,11
Owen Jama,Bioinformatica,h3,B0.201,Fri,13
Le Janga,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Le Janga,Heuristieken 2,w1,A1.08,Wed,13
Le Janga,Compilerbouw,h1,B0.201,Fri,11
Le Janga,Compilerbouw,h2,A1.10,Fri,9
Le Janga,Heuristieken 2,h1,A1.10,Tue,9
Le Janga,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Le Janga,Compilerbouw,w1,B0.201,Wed,11
Le Janga,Kansrekenen 2,h1,C0.110,Tue,11
Le Janga,Reflectie op de digitale cultuur,w1,B0.201,Tue,15
Le Janga,Compilerbouw,p1,C0.110,Fri,13
Le Janga,Kansrekenen 2,h2,C0.110,Mon,13
Kyan Jankie,Heuristieken 1,w1,C0.110,Wed,11
Kyan Jankie,Data Mining,p1,A1.04,Tue,9
Kyan Jankie,Data Mining,w1,A1.06,Mon,9
Kyan Jankie,Data Mining,h1,A1.04,Wed,9
Kyan Jankie,Heuristieken 1,h1,A1.10,Thu,13
Kyan Jankie,Data Mining,h2,B0.201,Tue,11
Nikolas Jansema,Technology for games,h1,A1.04,Thu,15
Nikolas Jansema,Technology for games,h2,B0.201,Tue,9
Nikolas Jansema,Technology for games,w1,A1.08,Tue,11
Tamar Jongbloed,Machine Learning,h2,C1.112,Tue,15
Tamar Jongbloed,Project Genetic Algorithms,p1,A1.06,Tue,9
Tamar Jongbloed,Programmeren in Java 2,p1,A1.06,Tue,13
Tamar Jongbloed,Machine Learning,h1,B0.201,Wed,13
Tamar Jongbloed,Software engineering,p1,C0.110,Wed,9
Tamar Jongbloed,Kansrekenen 2,h1,C0.110,Tue,11
Tamar Jongbloed,Software engineering,w1,A1.10,Mon,13
Tamar Jongbloed,Software engineering,h1,C0.110,Thu,9
Tamar Jongbloed,Kansrekenen 2,h2,C0.110,Mon,13
Jenske Jongejan,Collectieve Intelligentie,h2,B0.201,Mon,13
Jenske Jongejan,Collectieve Intelligentie,w1,C0.110,Tue,9
Jenske Jongejan,Calculus 2,h1,C0.110,Mon,11
Jenske Jongejan,Algoritmen en complexiteit,w1,A1.08,Wed,11
Jenske Jongejan,Programmeren in Java 2,p1,A1.04,Wed,11
Jenske Jongejan,Algoritmen en complexiteit,h1,C1.112,Tue,11
Jenske Jongejan,Calculus 2,w1,A1.08,Mon,13
Jenske Jongejan,Collectieve Intelligentie,p1,A1.04,Fri,13
Jenske Jongejan,Collectieve Intelligentie,h3,C0.110,Thu,11
Jenske Jongejan,Collectieve Intelligentie,h1,C0.110,Wed,13
Jenske Jongejan,Algoritmen en complexiteit,p1,A1.04,Wed,15
Aradhna Jonkergouw,Technology for games,h1,A1.04,Thu,15
Aradhna Jonkergouw,Technology for games,h2,B0.201,Tue,9
Aradhna Jonkergouw,Technology for games,w1,C1.112,Fri,9
Gerritjan Joris,Informatie- en organisatieontwerp,h2,A1.06,Tue,15
Gerritjan Joris,Informatie- en organisatieontwerp,p1,A1.06,Wed,11
Gerritjan Joris,Calculus 2,h1,C0.110,Mon,11
Gerritjan Joris,Informatie- en organisatieontwerp,w1,A1.08,Mon,9
Gerritjan Joris,Informatie- en organisatieontwerp,h1,C0.110,Tue,17
Gerritjan Joris,Calculus 2,w1,A1.04,Mon,13
Maïssae Joseph,Software engineering,w1,C0.110,Mon,9
Maïssae Joseph,Lineaire Algebra,h2,C1.112,Tue,9
Maïssae Joseph,Lineaire Algebra,h1,A1.10,Tue,11
Maïssae Joseph,Software engineering,p1,C0.110,Wed,9
Maïssae Joseph,Software engineering,h1,C0.110,Thu,9
Miko Kalpoe,Programmeren in Java 2,p1,A1.04,Tue,13
Chrystel Kalshoven,Programmeren in Java 2,p1,C1.112,Thu,9
Chrystel Kalshoven,Lineaire Algebra,h2,C1.112,Tue,9
Chrystel Kalshoven,Netwerken en systeembeveiliging,p1,A1.08,Mon,15
Chrystel Kalshoven,Compilerbouw (practicum),p1,A1.06,Mon,11
Chrystel Kalshoven,Lineaire Algebra,h1,A1.10,Tue,11
Chrystel Kalshoven,Kansrekenen 2,h1,C0.110,Tue,11
Chrystel Kalshoven,Kansrekenen 2,h2,C0.110,Mon,13
Yaro Kamp,Webprogrammeren en databases,h2,C1.112,Mon,9
Yaro Kamp,Webprogrammeren en databases,h1,C1.112,Wed,13
Yaro Kamp,Webprogrammeren en databases,p1,B0.201,Mon,11
Yaro Kamp,Technology for games,h1,A1.04,Thu,15
Yaro Kamp,Webprogrammeren en databases,w1,A1.06,Thu,9
Yaro Kamp,Technology for games,h2,B0.201,Tue,9
Yaro Kamp,Technology for games,w1,C1.112,Fri,9
Riana Kampers,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Riana Kampers,Programmeren in Java 2,p1,A1.04,Wed,11
Riana Kampers,Zoeken sturen en bewegen,p1,C1.112,Fri,11
Riana Kampers,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Riana Kampers,Reflectie op de digitale cultuur,w1,A1.08,Fri,9
Juliëtte Kant,Databases 2,h1,B0.201,Wed,9
Juliëtte Kant,Project Numerical Recipes,p1,C0.110,Wed,15
Juliëtte Kant,Lineaire Algebra,h2,C1.112,Tue,9
Juliëtte Kant,Lineaire Algebra,h1,A1.10,Tue,11
Juliëtte Kant,Databases 2,w1,A1.10,Wed,11
Esmé Karim,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Esmé Karim,Machine Learning,h2,C1.112,Tue,15
Esmé Karim,Project Numerical Recipes,p1,C0.110,Wed,15
Esmé Karim,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Esmé Karim,Machine Learning,h1,B0.201,Wed,13
Esmé Karim,Kansrekenen 2,h1,C0.110,Tue,11
Esmé Karim,Reflectie op de digitale cultuur,w1,B0.201,Tue,15
Esmé Karim,Kansrekenen 2,h2,C0.110,Mon,13
Devon Keijser,Interactie-ontwerp,h2,B0.201,Thu,13
Devon Keijser,Interactie-ontwerp,h1,B0.201,Thu,15
Enya Kemps,Databases 2,w1,A1.10,Wed,11
Enya Kemps,Databases 2,h1,B0.201,Wed,9
Ceciel Kentie,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Ceciel Kentie,Moderne Databases,w1,C0.110,Fri,15
Ceciel Kentie,Moderne Databases,h1,C1.112,Mon,11
Ceciel Kentie,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Ceciel Kentie,Programmeren in Java 2,p1,A1.06,Tue,13
Ceciel Kentie,Moderne Databases,p1,A1.06,Wed,13
Ceciel Kentie,Reflectie op de digitale cultuur,w1,B0.201,Tue,15
Thys Kersten,Informatie- en organisatieontwerp,h2,A1.06,Tue,15
Thys Kersten,Informatie- en organisatieontwerp,w1,A1.08,Mon,9
Thys Kersten,Informatie- en organisatieontwerp,p1,C1.112,Mon,13
Thys Kersten,Informatie- en organisatieontwerp,h1,C0.110,Tue,17
Thys Kersten,Compilerbouw (practicum),p1,A1.08,Fri,15
Kimmy Kesteloo,Collectieve Intelligentie,w1,A1.06,Tue,11
Kimmy Kesteloo,Collectieve Intelligentie,p1,C0.110,Mon,15
Kimmy Kesteloo,Project Genetic Algorithms,p1,A1.06,Thu,13
Kimmy Kesteloo,Collectieve Intelligentie,h3,C0.110,Thu,11
Kimmy Kesteloo,Collectieve Intelligentie,h1,C0.110,Wed,13
Kimmy Kesteloo,Collectieve Intelligentie,h2,B0.201,Mon,13
Lysbeth Keuken,Compilerbouw,h1,B0.201,Fri,11
Lysbeth Keuken,Compilerbouw,h2,A1.10,Fri,9
Lysbeth Keuken,Moderne Databases,h1,C1.112,Mon,11
Lysbeth Keuken,Project Numerical Recipes,p1,C0.110,Wed,15
Lysbeth Keuken,Moderne Databases,w1,A1.06,Mon,15
Lysbeth Keuken,Compilerbouw,w1,C1.112,Mon,15
Lysbeth Keuken,Moderne Databases,p1,A1.08,Thu,11
Lysbeth Keuken,Compilerbouw,p1,C0.110,Fri,13
Rahim Kienhuis,Kansrekenen 2,h1,C0.110,Tue,11
Rahim Kienhuis,Compilerbouw (practicum),p1,C0.110,Tue,15
Rahim Kienhuis,Programmeren in Java 2,p1,A1.04,Wed,11
Rahim Kienhuis,Kansrekenen 2,h2,C0.110,Mon,13
Sezen Kivits,Zoeken sturen en bewegen,p1,A1.06,Wed,9
Sezen Kivits,Netwerken en systeembeveiliging,p1,A1.06,Fri,11
Ylse Klarenbeek,Informatie- en organisatieontwerp,h2,A1.06,Tue,15
Ylse Klarenbeek,Informatie- en organisatieontwerp,p1,A1.06,Wed,11
Ylse Klarenbeek,Collectieve Intelligentie,w1,C0.110,Tue,9
Ylse Klarenbeek,Programmeren in Java 2,p1,C1.112,Thu,9
Ylse Klarenbeek,Informatie- en organisatieontwerp,h1,C0.110,Tue,17
Ylse Klarenbeek,Collectieve Intelligentie,p1,A1.10,Wed,15
Ylse Klarenbeek,Collectieve Intelligentie,h3,C0.110,Thu,11
Ylse Klarenbeek,Collectieve Intelligentie,h1,C0.110,Wed,13
Ylse Klarenbeek,Collectieve Intelligentie,h2,B0.201,Mon,13
Ylse Klarenbeek,Informatie- en organisatieontwerp,w1,C0.110,Mon,17
Adil Klop,Calculus 2,h1,C0.110,Mon,11
Adil Klop,Heuristieken 2,h1,A1.10,Tue,9
Adil Klop,Programmeren in Java 2,p1,A1.10,Fri,15
Adil Klop,Heuristieken 2,w1,A1.04,Thu,11
Adil Klop,Calculus 2,w1,A1.10,Wed,9
Danique Knibbe,Autonomous Agents 2,h2,B0.201,Thu,11
Danique Knibbe,Autonomous Agents 2,p1,C1.112,Wed,9
Danique Knibbe,Calculus 2,h1,C0.110,Mon,11
Danique Knibbe,Analysemethoden en -technieken,h1,C0.110,Thu,15
Danique Knibbe,Heuristieken 2,h1,A1.10,Tue,9
Danique Knibbe,Lineaire Algebra,h2,C1.112,Tue,9
Danique Knibbe,Lineaire Algebra,h1,A1.10,Tue,11
Danique Knibbe,Autonomous Agents 2,w1,A1.04,Thu,9
Danique Knibbe,Heuristieken 2,w1,A1.04,Thu,11
Danique Knibbe,Calculus 2,w1,A1.04,Mon,13
Danique Knibbe,Autonomous Agents 2,h1,B0.201,Tue,13
George Knuiman,Compilerbouw,p1,C1.112,Fri,13
George Knuiman,Compilerbouw,w1,C1.112,Mon,15
George Knuiman,Compilerbouw,h1,B0.201,Fri,11
George Knuiman,Compilerbouw,h2,A1.10,Fri,9
Evelyn Koelemij,Calculus 2,h1,C0.110,Mon,11
Evelyn Koelemij,Compilerbouw,h1,B0.201,Fri,11
Evelyn Koelemij,Compilerbouw,h2,A1.10,Fri,9
Evelyn Koelemij,Compilerbouw,p1,C1.112,Fri,13
Evelyn Koelemij,Compilerbouw,w1,C1.112,Mon,15
Evelyn Koelemij,Kansrekenen 2,h1,C0.110,Tue,11
Evelyn Koelemij,Calculus 2,w1,A1.04,Mon,13
Evelyn Koelemij,Kansrekenen 2,h2,C0.110,Mon,13
Djura Kol,Bioinformatica,h1,A1.04,Wed,13
Djura Kol,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Djura Kol,Moderne Databases,w1,C0.110,Fri,15
Djura Kol,Moderne Databases,h1,C1.112,Mon,11
Djura Kol,Moderne Databases,p1,B0.201,Wed,15
Djura Kol,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Djura Kol,Bioinformatica,p1,B0.201,Fri,9
Djura Kol,Technology for games,h1,A1.04,Thu,15
Djura Kol,Reflectie op de digitale cultuur,w1,A1.04,Tue,15
Djura Kol,Technology for games,h2,B0.201,Tue,9
Djura Kol,Bioinformatica,h2,C0.110,Fri,11
Djura Kol,Bioinformatica,w1,A1.10,Tue,15
Djura Kol,Bioinformatica,h3,B0.201,Fri,13
Djura Kol,Technology for games,w1,C1.112,Fri,9
Matz Koning,Collectieve Intelligentie,h3,C0.110,Thu,11
Matz Koning,Software engineering,w1,A1.10,Mon,13
Matz Koning,Collectieve Intelligentie,w1,A1.08,Thu,13
Matz Koning,Software engineering,p1,A1.10,Fri,13
Matz Koning,Collectieve Intelligentie,p1,A1.04,Fri,13
Matz Koning,Collectieve Intelligentie,h1,C0.110,Wed,13
Matz Koning,Software engineering,h1,C0.110,Thu,9
Matz Koning,Collectieve Intelligentie,h2,B0.201,Mon,13
Nuriye Kooijmans,Advanced Heuristics,h1,A1.08,Fri,11
Nuriye Kooijmans,Heuristieken 1,w1,C0.110,Wed,11
Nuriye Kooijmans,Moderne Databases,w1,A1.10,Mon,15
Nuriye Kooijmans,Calculus 2,h1,C0.110,Mon,11
Nuriye Kooijmans,Analysemethoden en -technieken,h1,C0.110,Thu,15
Nuriye Kooijmans,Advanced Heuristics,p1,A1.10,Thu,15
Nuriye Kooijmans,Moderne Databases,h1,C1.112,Mon,11
Nuriye Kooijmans,Moderne Databases,p1,B0.201,Wed,15
Nuriye Kooijmans,Heuristieken 1,h1,A1.10,Thu,13
Nuriye Kooijmans,Calculus 2,w1,A1.08,Mon,13
Thijn Kooyman,Calculus 2,h1,C0.110,Mon,11
Thijn Kooyman,Compilerbouw,h1,B0.201,Fri,11
Thijn Kooyman,Compilerbouw,h2,A1.10,Fri,9
Thijn Kooyman,Compilerbouw,p1,C1.112,Fri,13
Thijn Kooyman,Compilerbouw,w1,C1.112,Mon,15
Thijn Kooyman,Calculus 2,w1,A1.10,Wed,9
Yee Koppers,Calculus 2,w1,A1.10,Wed,9
Yee Koppers,Interactie-ontwerp,h2,B0.201,Thu,13
Yee Koppers,Calculus 2,h1,C0.110,Mon,11
Yee Koppers,Interactie-ontwerp,h1,B0.201,Thu,15
Eveline Kops,Compilerbouw (practicum),p1,A1.06,Mon,11
Titia Korbee,Collectieve Intelligentie,w1,C0.110,Tue,9
Titia Korbee,Programmeren in Java 2,p1,A1.06,Wed,15
Titia Korbee,Netwerken en systeembeveiliging,p1,A1.06,Fri,11
Titia Korbee,Compilerbouw,p1,C0.110,Fri,13
Titia Korbee,Compilerbouw,h1,B0.201,Fri,11
Titia Korbee,Compilerbouw,h2,A1.10,Fri,9
Titia Korbee,Compilerbouw,w1,C1.112,Mon,15
Titia Korbee,Collectieve Intelligentie,p1,C0.110,Fri,17
Titia Korbee,Project Numerical Recipes,p1,A1.10,Thu,9
Titia Korbee,Collectieve Intelligentie,h3,C0.110,Thu,11
Titia Korbee,Collectieve Intelligentie,h1,C0.110,Wed,13
Titia Korbee,Collectieve Intelligentie,h2,B0.201,Mon,13
Djuri Korpershoek,Moderne Databases,h1,C1.112,Mon,11
Djuri Korpershoek,Moderne Databases,p1,B0.201,Wed,15
Djuri Korpershoek,Moderne Databases,w1,C0.110,Fri,15
Gineke Korte,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Gineke Korte,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Sharen Kortlever,Databases 2,h1,B0.201,Wed,9
Sharen Kortlever,Analysemethoden en -technieken,h1,C0.110,Thu,15
Sharen Kortlever,Databases 2,w1,A1.10,Wed,11
Sharen Kortlever,Kansrekenen 2,h1,C0.110,Tue,11
Sharen Kortlever,Kansrekenen 2,h2,C0.110,Mon,13
Remon Kost,Data Mining,w1,A1.04,Mon,9
Remon Kost,Calculus 2,h1,C0.110,Mon,11
Remon Kost,Data Mining,h2,B0.201,Tue,11
Remon Kost,Data Mining,h1,A1.04,Wed,9
Remon Kost,Data Mining,p1,A1.10,Thu,11
Remon Kost,Calculus 2,w1,A1.10,Wed,9
Cherissa Koudijs,Lineaire Algebra,h1,A1.10,Tue,11
Cherissa Koudijs,Lineaire Algebra,h2,C1.112,Tue,9
Fynn Krabbe,Interactie-ontwerp,h1,B0.201,Thu,15
Fynn Krabbe,Interactie-ontwerp,h2,B0.201,Thu,13
Fynn Krabbe,Netwerken en systeembeveiliging,p1,A1.10,Mon,11
Nikie Kreijkes,Lineaire Algebra,h1,A1.10,Tue,11
Nikie Kreijkes,Lineaire Algebra,h2,C1.112,Tue,9
Do?ukan Krikke,Compilerbouw (practicum),p1,A1.08,Fri,15
Corry Kroonen,Bioinformatica,h1,A1.04,Wed,13
Corry Kroonen,Databases 2,h1,B0.201,Wed,9
Corry Kroonen,Bioinformatica,w1,A1.10,Tue,13
Corry Kroonen,Bioinformatica,p1,C1.112,Wed,11
Corry Kroonen,Databases 2,w1,A1.10,Wed,11
Corry Kroonen,Bioinformatica,h2,C0.110,Fri,11
Corry Kroonen,Bioinformatica,h3,B0.201,Fri,13
Ngoc Kropman,Kansrekenen 2,h1,C0.110,Tue,11
Ngoc Kropman,Kansrekenen 2,h2,C0.110,Mon,13
Vincent Kros,Collectieve Intelligentie,w1,C0.110,Tue,9
Vincent Kros,Collectieve Intelligentie,p1,C0.110,Fri,17
Vincent Kros,Collectieve Intelligentie,h3,C0.110,Thu,11
Vincent Kros,Collectieve Intelligentie,h1,C0.110,Wed,13
Vincent Kros,Collectieve Intelligentie,h2,B0.201,Mon,13
Resul Kuijpers,Bioinformatica,h1,A1.04,Wed,13
Resul Kuijpers,Autonomous Agents 2,h2,B0.201,Thu,11
Resul Kuijpers,Software engineering,w1,C0.110,Mon,9
Resul Kuijpers,Autonomous Agents 2,p1,C0.110,Fri,9
Resul Kuijpers,Bioinformatica,p1,C1.112,Wed,15
Resul Kuijpers,Bioinformatica,w1,C0.110,Wed,17
Resul Kuijpers,Software engineering,p1,C0.110,Wed,9
Resul Kuijpers,Autonomous Agents 2,w1,A1.04,Tue,11
