student,course,activity,room,day,time
Lucienne Caris,Compilerbouw,h1,C0.110,Mon,13
Lucienne Caris,Technology for games,w1,A1.08,Wed,9
Lucienne Caris,Compilerbouw,w1,B0.201,Mon,11
Lucienne Caris,Compilerbouw,p1,A1.10,Thu,9
Lucienne Caris,Technology for games,h1,A1.10,Thu,13
Lucienne Caris,Algoritmen en complexiteit,h1,B0.201,Mon,13
Samyra etin,Bioinformatica,w1,A1.06,Fri,9
Samyra etin,Bioinformatica,h3,B0.201,Thu,13
Samyra etin,Bioinformatica,h2,C1.112,Fri,11
Samyra etin,Programmeren in Java 2,p1,A1.04,Wed,13
Samyra etin,Reflectie op de digitale cultuur,h2,B0.201,Tue,11
Samyra etin,Bioinformatica,h1,C1.112,Fri,13
Samyra etin,Bioinformatica,p1,B0.201,Thu,15
Samyra etin,Reflectie op de digitale cultuur,h1,A1.04,Tue,9
Samyra etin,Reflectie op de digitale cultuur,w1,A1.08,Tue,13
Liana Charit,Reflectie op de digitale cultuur,h2,B0.201,Tue,11
Liana Charit,Reflectie op de digitale cultuur,h1,A1.04,Tue,9
Liana Charit,Reflectie op de digitale cultuur,w1,A1.08,Tue,13
Liana Charit,Analysemethoden en -technieken,h1,B0.201,Wed,11
Liana Charit,Programmeren in Java 2,p1,A1.10,Tue,11
Yde Christiaens,Kansrekenen 2,h1,C0.110,Tue,15
Yde Christiaens,Databases 2,w1,C0.110,Mon,17
Yde Christiaens,Bioinformatica,h3,B0.201,Thu,13
Yde Christiaens,Bioinformatica,h2,C1.112,Fri,11
Yde Christiaens,Databases 2,h1,C0.110,Mon,15
Yde Christiaens,Calculus 2,h1,C0.110,Wed,15
Yde Christiaens,Bioinformatica,p1,A1.10,Thu,15
Yde Christiaens,Programmeren in Java 2,p1,A1.06,Wed,13
Yde Christiaens,Bioinformatica,h1,C1.112,Fri,13
Yde Christiaens,Calculus 2,w1,B0.201,Wed,13
Yde Christiaens,Kansrekenen 2,h2,C0.110,Tue,13
Yde Christiaens,Bioinformatica,w1,A1.10,Mon,13
Hailey Claassen,Reflectie op de digitale cultuur,w1,A1.04,Thu,13
Hailey Claassen,Reflectie op de digitale cultuur,h2,B0.201,Tue,11
Hailey Claassen,Software engineering,p1,A1.10,Fri,13
Hailey Claassen,Software engineering,h1,C0.110,Fri,15
Hailey Claassen,Reflectie op de digitale cultuur,h1,A1.04,Tue,9
Hailey Claassen,Analysemethoden en -technieken,h1,B0.201,Wed,11
Hailey Claassen,Software engineering,w1,C1.112,Tue,11
Seyit Cleven,Heuristieken 2,h1,A1.04,Fri,11
Seyit Cleven,Heuristieken 2,w1,C0.110,Thu,13
Jorike Coenen,Project Numerical Recipes,p1,C1.112,Tue,9
Jorike Coenen,Compilerbouw,h2,A1.10,Mon,15
Jorike Coenen,Compilerbouw,h1,C0.110,Mon,13
Jorike Coenen,Compilerbouw,w1,A1.10,Thu,11
Jorike Coenen,Compilerbouw,p1,C1.112,Thu,13
Jorike Coenen,Netwerken en systeembeveiliging,p1,A1.06,Fri,15
Laurentia Cooijmans,Heuristieken 2,h1,A1.04,Fri,11
Laurentia Cooijmans,Collectieve Intelligentie,h2,A1.10,Tue,13
Laurentia Cooijmans,Calculus 2,w1,C1.112,Mon,11
Laurentia Cooijmans,Collectieve Intelligentie,w1,A1.04,Tue,11
Laurentia Cooijmans,Calculus 2,h1,C0.110,Wed,15
Laurentia Cooijmans,Collectieve Intelligentie,p1,A1.08,Mon,9
Laurentia Cooijmans,Collectieve Intelligentie,h3,C0.110,Mon,11
Laurentia Cooijmans,Collectieve Intelligentie,h1,C0.110,Wed,11
Laurentia Cooijmans,Heuristieken 2,w1,A1.04,Mon,13
Mitzi Corten,Compilerbouw,p1,A1.10,Thu,9
Mitzi Corten,Compilerbouw,w1,A1.10,Thu,11
Mitzi Corten,Compilerbouw,h2,A1.10,Mon,15
Mitzi Corten,Compilerbouw,h1,C0.110,Mon,13
Jildou Corvers,Webprogrammeren en databases,h2,C1.112,Thu,11
Jildou Corvers,Webprogrammeren en databases,p1,B0.201,Tue,9
Jildou Corvers,Webprogrammeren en databases,w1,C0.110,Fri,17
Jildou Corvers,Webprogrammeren en databases,h1,A1.04,Wed,15
Abdelouahid Cramer,Netwerken en systeembeveiliging,p1,B0.201,Fri,11
Hananja Cramer,Software engineering,w1,A1.04,Mon,15
Hananja Cramer,Software engineering,p1,C0.110,Tue,9
Hananja Cramer,Software engineering,h1,C0.110,Fri,15
Hananja Cramer,Programmeren in Java 2,p1,A1.06,Wed,13
Jonas Crombach,Kansrekenen 2,h1,C0.110,Tue,15
Jonas Crombach,Kansrekenen 2,h2,C0.110,Tue,13
Gven Curfs,Reflectie op de digitale cultuur,h1,A1.04,Tue,9
Gven Curfs,Reflectie op de digitale cultuur,w1,A1.08,Tue,13
Gven Curfs,Reflectie op de digitale cultuur,h2,B0.201,Tue,11
Everhard Curvers,Informatie- en organisatieontwerp,w1,A1.06,Tue,11
Everhard Curvers,Informatie- en organisatieontwerp,h1,A1.04,Fri,13
Everhard Curvers,Informatie- en organisatieontwerp,h2,A1.10,Fri,11
Everhard Curvers,Informatie- en organisatieontwerp,p1,A1.04,Fri,15
Amlie Daams,Heuristieken 2,h1,A1.04,Fri,11
Amlie Daams,Programmeren in Java 2,p1,A1.08,Fri,15
Amlie Daams,Heuristieken 2,w1,A1.04,Mon,13
Gradus Dams,Compilerbouw,h2,A1.10,Mon,15
Gradus Dams,Compilerbouw,h1,C0.110,Mon,13
Gradus Dams,Project Genetic Algorithms,p1,A1.06,Tue,13
Gradus Dams,Compilerbouw,w1,B0.201,Mon,11
Gradus Dams,Compilerbouw,p1,A1.10,Thu,9
Goos Dane,Compilerbouw practicum,p1,A1.08,Tue,9
Goos Dane,Project Genetic Algorithms,p1,A1.08,Thu,11
Goos Dane,Zoeken sturen en bewegen,p1,B0.201,Wed,9
Manul de Boon,Machine Learning,h2,C1.112,Fri,9
Manul de Boon,Calculus 2,w1,C1.112,Mon,11
Manul de Boon,Programmeren in Java 2,p1,A1.04,Wed,13
Manul de Boon,Algoritmen en complexiteit,p1,A1.06,Mon,15
Manul de Boon,Calculus 2,h1,C0.110,Wed,15
Manul de Boon,Project Genetic Algorithms,p1,A1.06,Tue,13
Manul de Boon,Algoritmen en complexiteit,w1,A1.06,Thu,11
Manul de Boon,Machine Learning,h1,A1.10,Wed,15
Manul de Boon,Algoritmen en complexiteit,h1,B0.201,Mon,13
Albertien de Hoogh,Technology for games,h2,C0.110,Thu,15
Albertien de Hoogh,Software engineering,w1,A1.04,Mon,15
Albertien de Hoogh,Software engineering,p1,C0.110,Tue,9
Albertien de Hoogh,Software engineering,h1,C0.110,Fri,15
Albertien de Hoogh,Technology for games,h1,A1.10,Thu,13
Albertien de Hoogh,Technology for games,w1,A1.10,Fri,15
Kathryn de Jongste,Interactie-ontwerp,h2,B0.201,Tue,15
Kathryn de Jongste,Interactie-ontwerp,h1,B0.201,Tue,13
Kathryn de Jongste,Project Numerical Recipes,p1,A1.08,Mon,11
Anes de Kanter,Moderne Databases,h1,A1.10,Wed,13
Anes de Kanter,Moderne Databases,w1,A1.08,Thu,13
Anes de Kanter,Moderne Databases,p1,B0.201,Fri,9
Krijna de Kreij,Zoeken sturen en bewegen,p1,B0.201,Wed,9
Farhad de Kuijer,Project Numerical Recipes,p1,A1.08,Fri,9
Farhad de Kuijer,Netwerken en systeembeveiliging,p1,A1.08,Thu,9
Janniek de Leest,Algoritmen en complexiteit,w1,A1.06,Thu,11
Janniek de Leest,Programmeren in Java 2,p1,A1.04,Wed,13
Janniek de Leest,Algoritmen en complexiteit,h1,B0.201,Mon,13
Janniek de Leest,Algoritmen en complexiteit,p1,A1.06,Mon,15
Wieke de Leest,Lineaire Algebra,h2,C0.110,Fri,11
Wieke de Leest,Lineaire Algebra,h1,C0.110,Fri,9
Yana de Looff,Software engineering,w1,A1.04,Mon,15
Yana de Looff,Software engineering,p1,C0.110,Tue,9
Yana de Looff,Software engineering,h1,C0.110,Fri,15
Alexandre de Olde,Lineaire Algebra,h2,C0.110,Fri,11
Alexandre de Olde,Lineaire Algebra,h1,C0.110,Fri,9
Mslm de Olde,Calculus 2,h1,C0.110,Wed,15
Mslm de Olde,Programmeren in Java 2,p1,A1.10,Tue,11
Mslm de Olde,Calculus 2,w1,A1.04,Tue,13
Ziggy de Smit,Heuristieken 2,h1,A1.04,Fri,11
Ziggy de Smit,Heuristieken 2,w1,A1.04,Mon,13
a?la de Snoo,Project Genetic Algorithms,p1,A1.08,Thu,11
a?la de Snoo,Compilerbouw practicum,p1,A1.08,Wed,15
Marije de Vreeze,Collectieve Intelligentie,h2,A1.10,Tue,13
Marije de Vreeze,Programmeren in Java 2,p1,C0.110,Thu,9
Marije de Vreeze,Collectieve Intelligentie,p1,C0.110,Fri,13
Marije de Vreeze,Collectieve Intelligentie,w1,A1.06,Fri,11
Marije de Vreeze,Collectieve Intelligentie,h3,C0.110,Mon,11
Marije de Vreeze,Collectieve Intelligentie,h1,C0.110,Wed,11
Linne de Zoete,Kansrekenen 2,h1,C0.110,Tue,15
Linne de Zoete,Kansrekenen 2,h2,C0.110,Tue,13
Quido Deniz,Interactie-ontwerp,h2,B0.201,Tue,15
Quido Deniz,Lineaire Algebra,h2,C0.110,Fri,11
Quido Deniz,Interactie-ontwerp,h1,B0.201,Tue,13
Quido Deniz,Lineaire Algebra,h1,C0.110,Fri,9
Quido Deniz,Programmeren in Java 2,p1,A1.10,Tue,11
Brigitta Diallo,Collectieve Intelligentie,h2,A1.10,Tue,13
Brigitta Diallo,Compilerbouw practicum,p1,A1.08,Thu,15
Brigitta Diallo,Algoritmen en complexiteit,p1,A1.10,Mon,11
Brigitta Diallo,Data Mining,h2,B0.201,Thu,9
Brigitta Diallo,Collectieve Intelligentie,w1,A1.06,Fri,11
Brigitta Diallo,Algoritmen en complexiteit,w1,A1.06,Thu,11
Brigitta Diallo,Collectieve Intelligentie,p1,A1.08,Mon,9
Brigitta Diallo,Data Mining,h1,A1.04,Mon,11
Brigitta Diallo,Data Mining,p1,A1.08,Wed,11
Brigitta Diallo,Data Mining,w1,A1.06,Tue,9
Brigitta Diallo,Software engineering,p1,A1.10,Fri,13
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,Mon,11
Brigitta Diallo,Software engineering,h1,C0.110,Fri,15
Brigitta Diallo,Collectieve Intelligentie,h1,C0.110,Wed,11
Brigitta Diallo,Algoritmen en complexiteit,h1,B0.201,Mon,13
Brigitta Diallo,Software engineering,w1,C1.112,Tue,11
Boy Dibbets,Heuristieken 2,h1,A1.04,Fri,11
Boy Dibbets,Databases 2,w1,C1.112,Mon,13
Boy Dibbets,Databases 2,h1,C0.110,Mon,15
Boy Dibbets,Programmeren in Java 2,p1,A1.04,Wed,13
Boy Dibbets,Lineaire Algebra,h2,C0.110,Fri,11
Boy Dibbets,Lineaire Algebra,h1,C0.110,Fri,9
Boy Dibbets,Heuristieken 2,w1,C0.110,Thu,13
Marjory Dielen,Calculus 2,h1,C0.110,Wed,15
Marjory Dielen,Calculus 2,w1,A1.04,Tue,13
Pietro Dieperink,Technology for games,h2,C0.110,Thu,15
Pietro Dieperink,Technology for games,h1,A1.10,Thu,13
Pietro Dieperink,Technology for games,w1,A1.08,Wed,9
Andr Dieters,Databases 2,w1,C1.112,Mon,13
Andr Dieters,Netwerken en systeembeveiliging,p1,B0.201,Fri,11
Andr Dieters,Databases 2,h1,C0.110,Mon,15
Andr Dieters,Algoritmen en complexiteit,p1,A1.06,Mon,15
Andr Dieters,Algoritmen en complexiteit,w1,A1.06,Thu,11
Andr Dieters,Algoritmen en complexiteit,h1,B0.201,Mon,13
Andr Dieters,Heuristieken 1,h1,C0.110,Thu,11
Andr Dieters,Heuristieken 1,w1,C1.112,Thu,9
Kelly Doedens,Calculus 2,h1,C0.110,Wed,15
Kelly Doedens,Databases 2,w1,C0.110,Mon,17
Kelly Doedens,Databases 2,h1,C0.110,Mon,15
Kelly Doedens,Calculus 2,w1,C1.112,Mon,11
Winfried Doeve,Project Numerical Recipes,p1,A1.08,Fri,9
Oumaima Donselaar,Informatie- en organisatieontwerp,w1,A1.08,Mon,15
Oumaima Donselaar,Informatie- en organisatieontwerp,p1,A1.10,Fri,9
Oumaima Donselaar,Informatie- en organisatieontwerp,h1,A1.04,Fri,13
Oumaima Donselaar,Informatie- en organisatieontwerp,h2,A1.10,Fri,11
Maruschka Doppenberg,Netwerken en systeembeveiliging,p1,A1.06,Fri,15
Siri Drge,Project Numerical Recipes,p1,C1.112,Tue,9
S?la Droog,Bioinformatica,w1,A1.06,Fri,9
S?la Droog,Advanced Heuristics,h1,B0.201,Mon,15
S?la Droog,Databases 2,w1,C1.112,Mon,13
S?la Droog,Bioinformatica,h3,B0.201,Thu,13
S?la Droog,Bioinformatica,h2,C1.112,Fri,11
S?la Droog,Databases 2,h1,C0.110,Mon,15
S?la Droog,Advanced Heuristics,p1,A1.06,Mon,13
S?la Droog,Bioinformatica,h1,C1.112,Fri,13
S?la Droog,Bioinformatica,p1,B0.201,Thu,15
Ko Droste,Algoritmen en complexiteit,p1,A1.10,Mon,11
Ko Droste,Calculus 2,w1,C1.112,Mon,11
Ko Droste,Calculus 2,h1,C0.110,Wed,15
Ko Droste,Algoritmen en complexiteit,w1,A1.06,Thu,11
Ko Droste,Software engineering,p1,A1.10,Fri,13
Ko Droste,Software engineering,h1,C0.110,Fri,15
Ko Droste,Algoritmen en complexiteit,h1,B0.201,Mon,13
Ko Droste,Software engineering,w1,C1.112,Tue,11
Doede Duiveman,Informatie- en organisatieontwerp,w1,A1.06,Tue,11
Doede Duiveman,Informatie- en organisatieontwerp,p1,A1.10,Fri,9
Doede Duiveman,Moderne Databases,w1,A1.08,Thu,13
Doede Duiveman,Technology for games,h2,C0.110,Thu,15
Doede Duiveman,Compilerbouw,h2,A1.10,Mon,15
Doede Duiveman,Technology for games,w1,A1.08,Wed,9
Doede Duiveman,Compilerbouw,h1,C0.110,Mon,13
Doede Duiveman,Moderne Databases,h1,A1.10,Wed,13
Doede Duiveman,Informatie- en organisatieontwerp,h1,A1.04,Fri,13
Doede Duiveman,Informatie- en organisatieontwerp,h2,A1.10,Fri,11
Doede Duiveman,Compilerbouw,w1,A1.10,Thu,11
Doede Duiveman,Compilerbouw,p1,C1.112,Thu,13
Doede Duiveman,Technology for games,h1,A1.10,Thu,13
Doede Duiveman,Moderne Databases,p1,C1.112,Wed,11
Doede Duiveman,Zoeken sturen en bewegen,p1,B0.201,Wed,9
Rintje Dumoulin,Analysemethoden en -technieken,h1,B0.201,Wed,11
Brecht Eeltink,Compilerbouw,h2,A1.10,Mon,15
Brecht Eeltink,Compilerbouw,h1,C0.110,Mon,13
Brecht Eeltink,Software engineering,w1,A1.04,Mon,15
Brecht Eeltink,Compilerbouw,p1,C1.112,Thu,13
Brecht Eeltink,Software engineering,p1,C0.110,Tue,9
Brecht Eeltink,Compilerbouw,w1,A1.10,Thu,11
Brecht Eeltink,Software engineering,h1,C0.110,Fri,15
Wissal Eggens,Zoeken sturen en bewegen,p1,A1.08,Fri,13
Wissal Eggens,Databases 2,w1,C0.110,Mon,17
Wissal Eggens,Databases 2,h1,C0.110,Mon,15
Catharinus Eggermont,Software engineering,p1,A1.10,Fri,13
Catharinus Eggermont,Software engineering,h1,C0.110,Fri,15
Catharinus Eggermont,Software engineering,w1,C1.112,Tue,11
Mattie Eisinga,Kansrekenen 2,h1,C0.110,Tue,15
Mattie Eisinga,Netwerken en systeembeveiliging,p1,A1.08,Tue,15
Mattie Eisinga,Kansrekenen 2,h2,C0.110,Tue,13
Mattie Eisinga,Heuristieken 1,w1,A1.06,Thu,13
Mattie Eisinga,Heuristieken 1,h1,C0.110,Thu,11
Ludovicus Eissens,Kansrekenen 2,h1,C0.110,Tue,15
Ludovicus Eissens,Bioinformatica,w1,A1.06,Fri,9
Ludovicus Eissens,Bioinformatica,h3,B0.201,Thu,13
Ludovicus Eissens,Bioinformatica,h2,C1.112,Fri,11
Ludovicus Eissens,Bioinformatica,h1,C1.112,Fri,13
Ludovicus Eissens,Bioinformatica,p1,A1.04,Thu,11
Ludovicus Eissens,Software engineering,h1,C0.110,Fri,15
Ludovicus Eissens,Software engineering,p1,A1.10,Fri,13
Ludovicus Eissens,Kansrekenen 2,h2,C0.110,Tue,13
Ludovicus Eissens,Software engineering,w1,C1.112,Tue,11
Pearl Elberse,Databases 2,w1,C1.112,Mon,13
Pearl Elberse,Databases 2,h1,C0.110,Mon,15
Raven Elissen,Bioinformatica,w1,A1.06,Fri,9
Raven Elissen,Bioinformatica,h3,B0.201,Thu,13
Raven Elissen,Bioinformatica,h2,C1.112,Fri,11
Raven Elissen,Netwerken en systeembeveiliging,p1,A1.08,Thu,9
Raven Elissen,Bioinformatica,h1,C1.112,Fri,13
Raven Elissen,Bioinformatica,p1,A1.04,Thu,11
Bauke Elschot,Compilerbouw,p1,A1.10,Thu,9
Bauke Elschot,Compilerbouw,w1,A1.10,Thu,11
Bauke Elschot,Compilerbouw,h2,A1.10,Mon,15
Bauke Elschot,Compilerbouw,h1,C0.110,Mon,13
Geerten Elschot,Kansrekenen 2,h1,C0.110,Tue,15
Geerten Elschot,Software engineering,w1,A1.04,Mon,15
Geerten Elschot,Software engineering,p1,C0.110,Tue,9
Geerten Elschot,Software engineering,h1,C0.110,Fri,15
Geerten Elschot,Kansrekenen 2,h2,C0.110,Tue,13
Dinah Ensink,Kansrekenen 2,h1,C0.110,Tue,15
Dinah Ensink,Programmeren in Java 2,p1,C0.110,Thu,9
Dinah Ensink,Kansrekenen 2,h2,C0.110,Tue,13
Hande Essink,Moderne Databases,h1,A1.10,Wed,13
Hande Essink,Moderne Databases,w1,A1.06,Mon,11
Hande Essink,Moderne Databases,p1,C1.112,Wed,11
Jaro Essink,Compilerbouw,h2,A1.10,Mon,15
Jaro Essink,Programmeren in Java 2,p1,A1.04,Wed,13
Jaro Essink,Compilerbouw,h1,C0.110,Mon,13
Jaro Essink,Compilerbouw,w1,B0.201,Mon,11
Jaro Essink,Compilerbouw,p1,C1.112,Thu,13
Jaro Essink,Netwerken en systeembeveiliging,p1,A1.06,Fri,15
Herwin Ester,Autonomous Agents 2,p1,A1.10,Wed,9
Herwin Ester,Autonomous Agents 2,h2,A1.04,Wed,11
Herwin Ester,Bioinformatica,h3,B0.201,Thu,13
Herwin Ester,Bioinformatica,h2,C1.112,Fri,11
Herwin Ester,Autonomous Agents 2,w1,A1.06,Fri,13
Herwin Ester,Data Mining,w1,C0.110,Tue,11
Herwin Ester,Bioinformatica,p1,A1.10,Thu,15
Herwin Ester,Autonomous Agents 2,h1,C1.112,Tue,13
Herwin Ester,Data Mining,h1,A1.04,Mon,11
Herwin Ester,Data Mining,p1,B0.201,Thu,11
Herwin Ester,Bioinformatica,h1,C1.112,Fri,13
Herwin Ester,Bioinformatica,w1,A1.10,Mon,13
Herwin Ester,Data Mining,h2,B0.201,Thu,9
Jurrian Fekkes,Autonomous Agents 2,p1,A1.10,Wed,9
Jurrian Fekkes,Autonomous Agents 2,h2,A1.04,Wed,11
Jurrian Fekkes,Zoeken sturen en bewegen,p1,A1.08,Fri,13
Jurrian Fekkes,Algoritmen en complexiteit,p1,A1.06,Mon,15
Jurrian Fekkes,Calculus 2,h1,C0.110,Wed,15
Jurrian Fekkes,Calculus 2,w1,A1.04,Tue,13
Jurrian Fekkes,Autonomous Agents 2,h1,C1.112,Tue,13
Jurrian Fekkes,Algoritmen en complexiteit,w1,A1.06,Thu,11
Jurrian Fekkes,Autonomous Agents 2,w1,C1.112,Wed,13
Jurrian Fekkes,Algoritmen en complexiteit,h1,B0.201,Mon,13
Nurcan Fennis,Moderne Databases,p1,A1.08,Fri,11
Nurcan Fennis,Moderne Databases,h1,A1.10,Wed,13
Nurcan Fennis,Moderne Databases,w1,A1.06,Wed,15
Antonius Fleming,Compilerbouw,p1,A1.10,Thu,9
Antonius Fleming,Compilerbouw,w1,B0.201,Mon,11
Antonius Fleming,Compilerbouw,h2,A1.10,Mon,15
Antonius Fleming,Compilerbouw,h1,C0.110,Mon,13
Belle Florijn,Project Numerical Recipes,p1,C1.112,Tue,9
Belle Florijn,Heuristieken 1,h1,C0.110,Thu,11
Belle Florijn,Heuristieken 1,w1,C1.112,Thu,9
Diemer Fokkens,Moderne Databases,w1,A1.08,Thu,13
Diemer Fokkens,Technology for games,h2,C0.110,Thu,15
Diemer Fokkens,Bioinformatica,h3,B0.201,Thu,13
Diemer Fokkens,Bioinformatica,h2,C1.112,Fri,11
Diemer Fokkens,Moderne Databases,h1,A1.10,Wed,13
Diemer Fokkens,Calculus 2,h1,C0.110,Wed,15
Diemer Fokkens,Calculus 2,w1,A1.04,Tue,13
Diemer Fokkens,Bioinformatica,w1,A1.08,Wed,13
Diemer Fokkens,Bioinformatica,h1,C1.112,Fri,13
Diemer Fokkens,Bioinformatica,p1,B0.201,Thu,15
Diemer Fokkens,Technology for games,h1,A1.10,Thu,13
Diemer Fokkens,Technology for games,w1,A1.10,Fri,15
Diemer Fokkens,Analysemethoden en -technieken,h1,B0.201,Wed,11
Diemer Fokkens,Moderne Databases,p1,B0.201,Fri,9
Ynze Freriks,Software engineering,p1,C0.110,Tue,9
Ynze Freriks,Software engineering,h1,C0.110,Fri,15
Ynze Freriks,Software engineering,w1,C1.112,Tue,11
Nordin Geboers,Data Mining,w1,C0.110,Tue,11
Nordin Geboers,Programmeren in Java 2,p1,A1.06,Wed,13
Nordin Geboers,Data Mining,h1,A1.04,Mon,11
Nordin Geboers,Data Mining,p1,B0.201,Thu,11
Nordin Geboers,Data Mining,h2,B0.201,Thu,9
Bahattin Geelen,Technology for games,h2,C0.110,Thu,15
Bahattin Geelen,Technology for games,w1,A1.10,Fri,15
Bahattin Geelen,Technology for games,h1,A1.10,Thu,13
Sohrab Geers,Collectieve Intelligentie,h2,A1.10,Tue,13
Sohrab Geers,Collectieve Intelligentie,w1,A1.04,Tue,11
Sohrab Geers,Lineaire Algebra,h2,C0.110,Fri,11
Sohrab Geers,Lineaire Algebra,h1,C0.110,Fri,9
Sohrab Geers,Collectieve Intelligentie,p1,A1.08,Mon,9
Sohrab Geers,Zoeken sturen en bewegen,p1,A1.06,Wed,11
Sohrab Geers,Collectieve Intelligentie,h3,C0.110,Mon,11
Sohrab Geers,Collectieve Intelligentie,h1,C0.110,Wed,11
Patric Geluk,Webprogrammeren en databases,h2,C1.112,Thu,11
Patric Geluk,Webprogrammeren en databases,p1,C1.112,Fri,15
Patric Geluk,Webprogrammeren en databases,w1,C0.110,Fri,17
Patric Geluk,Webprogrammeren en databases,h1,A1.04,Wed,15
Eddy Gerritse,Analysemethoden en -technieken,h1,B0.201,Wed,11
Deacon Gielissen,Autonomous Agents 2,p1,A1.10,Wed,9
Deacon Gielissen,Autonomous Agents 2,h2,A1.04,Wed,11
Deacon Gielissen,Kansrekenen 2,h1,C0.110,Tue,15
Deacon Gielissen,Compilerbouw,h2,A1.10,Mon,15
Deacon Gielissen,Compilerbouw,h1,C0.110,Mon,13
Deacon Gielissen,Compilerbouw,w1,B0.201,Mon,11
Deacon Gielissen,Autonomous Agents 2,h1,C1.112,Tue,13
Deacon Gielissen,Compilerbouw,p1,C1.112,Thu,13
Deacon Gielissen,Software engineering,p1,C0.110,Tue,9
Deacon Gielissen,Software engineering,h1,C0.110,Fri,15
Deacon Gielissen,Kansrekenen 2,h2,C0.110,Tue,13
Deacon Gielissen,Autonomous Agents 2,w1,C1.112,Wed,13
Deacon Gielissen,Software engineering,w1,C1.112,Tue,11
Richenel Giesen,Analysemethoden en -technieken,h1,B0.201,Wed,11
Abdelkader Gijbels,Project Numerical Recipes,p1,C1.112,Tue,9
Abdelkader Gijbels,Technology for games,h2,C0.110,Thu,15
Abdelkader Gijbels,Compilerbouw,h2,A1.10,Mon,15
Abdelkader Gijbels,Technology for games,w1,A1.08,Wed,9
Abdelkader Gijbels,Compilerbouw,h1,C0.110,Mon,13
Abdelkader Gijbels,Lineaire Algebra,h2,C0.110,Fri,11
Abdelkader Gijbels,Lineaire Algebra,h1,C0.110,Fri,9
Abdelkader Gijbels,Compilerbouw,w1,A1.10,Thu,11
Abdelkader Gijbels,Compilerbouw,p1,C1.112,Thu,13
Abdelkader Gijbels,Technology for games,h1,A1.10,Thu,13
Marco Gilsing,Moderne Databases,p1,A1.08,Fri,11
Marco Gilsing,Moderne Databases,h1,A1.10,Wed,13
Marco Gilsing,Moderne Databases,w1,A1.06,Mon,11
Maritte Gk,Heuristieken 2,h1,A1.04,Fri,11
Maritte Gk,Webprogrammeren en databases,w1,C0.110,Fri,17
Maritte Gk,Webprogrammeren en databases,h2,C1.112,Thu,11
Maritte Gk,Moderne Databases,h1,A1.10,Wed,13
Maritte Gk,Software engineering,w1,C1.112,Tue,11
Maritte Gk,Webprogrammeren en databases,p1,C1.112,Fri,15
Maritte Gk,Webprogrammeren en databases,h1,A1.04,Wed,15
Maritte Gk,Software engineering,p1,C0.110,Tue,9
Maritte Gk,Software engineering,h1,C0.110,Fri,15
Maritte Gk,Moderne Databases,w1,A1.06,Wed,15
Maritte Gk,Moderne Databases,p1,B0.201,Fri,9
Maritte Gk,Heuristieken 2,w1,A1.04,Mon,13
Rivelino Goor,Data Mining,h1,A1.04,Mon,11
Rivelino Goor,Data Mining,w1,A1.06,Tue,9
Rivelino Goor,Data Mining,h2,B0.201,Thu,9
Rivelino Goor,Data Mining,p1,A1.08,Wed,11
Umar Grift,Autonomous Agents 2,h2,A1.04,Wed,11
Umar Grift,Autonomous Agents 2,h1,C1.112,Tue,13
Umar Grift,Programmeren in Java 2,p1,A1.08,Fri,15
Umar Grift,Autonomous Agents 2,p1,A1.06,Tue,15
Umar Grift,Autonomous Agents 2,w1,C1.112,Wed,13
Rijkje Groote,Interactie-ontwerp,h2,B0.201,Tue,15
Rijkje Groote,Calculus 2,h1,C0.110,Wed,15
Rijkje Groote,Interactie-ontwerp,h1,B0.201,Tue,13
Rijkje Groote,Software engineering,p1,C0.110,Tue,9
Rijkje Groote,Calculus 2,w1,B0.201,Wed,13
Rijkje Groote,Software engineering,h1,C0.110,Fri,15
Rijkje Groote,Software engineering,w1,C1.112,Tue,11
nal Grooteman,Heuristieken 2,h1,A1.04,Fri,11
nal Grooteman,Technology for games,h2,C0.110,Thu,15
nal Grooteman,Technology for games,h1,A1.10,Thu,13
nal Grooteman,Technology for games,w1,A1.10,Fri,15
nal Grooteman,Heuristieken 2,w1,A1.04,Mon,13
Yalda Grootenboer,Project Numerical Recipes,p1,A1.08,Fri,9
Yalda Grootenboer,Webprogrammeren en databases,p1,B0.201,Tue,9
Yalda Grootenboer,Compilerbouw,h2,A1.10,Mon,15
Yalda Grootenboer,Algoritmen en complexiteit,p1,A1.06,Mon,15
Yalda Grootenboer,Compilerbouw,h1,C0.110,Mon,13
Yalda Grootenboer,Webprogrammeren en databases,h2,C1.112,Thu,11
Yalda Grootenboer,Algoritmen en complexiteit,h1,B0.201,Mon,13
Yalda Grootenboer,Algoritmen en complexiteit,w1,A1.06,Thu,11
Yalda Grootenboer,Compilerbouw,w1,A1.10,Thu,11
Yalda Grootenboer,Compilerbouw,p1,C1.112,Thu,13
Yalda Grootenboer,Webprogrammeren en databases,w1,A1.06,Thu,9
Yalda Grootenboer,Webprogrammeren en databases,h1,A1.04,Wed,15
Faruk Haalboom,Databases 2,w1,C0.110,Mon,17
Faruk Haalboom,Databases 2,h1,C0.110,Mon,15
Jetty Haanstra,Calculus 2,h1,C0.110,Wed,15
Jetty Haanstra,Calculus 2,w1,A1.04,Tue,13
Gabe Haarman,Technology for games,h2,C0.110,Thu,15
Gabe Haarman,Technology for games,w1,A1.10,Fri,15
