student,course,activity,room,day,time
Lucienne Caris,Compilerbouw,w1,B0.201,Wed,13
Lucienne Caris,Compilerbouw,p1,A1.04,Fri,11
Lucienne Caris,Technology for games,h1,C0.110,Mon,11
Lucienne Caris,Technology for games,w1,C0.110,Fri,9
Lucienne Caris,Algoritmen en complexiteit,w1,A1.06,Wed,13
Lucienne Caris,Technology for games,h2,A1.04,Tue,15
Samyra Çetin,Bioinformatica,h1,A1.10,Wed,11
Samyra Çetin,Bioinformatica,h3,A1.04,Tue,9
Samyra Çetin,Bioinformatica,p1,A1.06,Fri,11
Samyra Çetin,Bioinformatica,h2,A1.04,Tue,11
Samyra Çetin,Reflectie op de digitale cultuur,w1,B0.201,Fri,9
Samyra Çetin,Reflectie op de digitale cultuur,h2,A1.04,Mon,9
Samyra Çetin,Reflectie op de digitale cultuur,h1,C0.110,Wed,11
Samyra Çetin,Bioinformatica,w1,A1.10,Fri,13
Samyra Çetin,Programmeren in Java 2,p1,C1.112,Thu,9
Liana Charité,Reflectie op de digitale cultuur,w1,B0.201,Fri,9
Liana Charité,Reflectie op de digitale cultuur,h2,A1.04,Mon,9
Liana Charité,Reflectie op de digitale cultuur,h1,C0.110,Wed,11
Liana Charité,Analysemethoden en -technieken,h1,A1.10,Thu,13
Liana Charité,Programmeren in Java 2,p1,A1.10,Thu,9
Yde Christiaens,Kansrekenen 2,h2,C0.110,Thu,17
Yde Christiaens,Kansrekenen 2,h1,B0.201,Thu,15
Yde Christiaens,Bioinformatica,h1,A1.10,Wed,11
Yde Christiaens,Calculus 2,h1,C1.112,Mon,9
Yde Christiaens,Databases 2,w1,A1.04,Fri,15
Yde Christiaens,Databases 2,h1,B0.201,Tue,15
Yde Christiaens,Bioinformatica,h3,A1.04,Tue,9
Yde Christiaens,Bioinformatica,p1,A1.06,Fri,11
Yde Christiaens,Bioinformatica,h2,A1.04,Tue,11
Yde Christiaens,Bioinformatica,w1,A1.10,Fri,13
Yde Christiaens,Programmeren in Java 2,p1,A1.06,Mon,13
Yde Christiaens,Calculus 2,w1,B0.201,Mon,11
Hailey Claassen,Reflectie op de digitale cultuur,w1,A1.06,Tue,11
Hailey Claassen,Software engineering,h1,C0.110,Wed,13
Hailey Claassen,Reflectie op de digitale cultuur,h2,A1.04,Mon,9
Hailey Claassen,Reflectie op de digitale cultuur,h1,C0.110,Wed,11
Hailey Claassen,Analysemethoden en -technieken,h1,A1.10,Thu,13
Hailey Claassen,Software engineering,w1,A1.08,Wed,15
Hailey Claassen,Software engineering,p1,C1.112,Thu,11
Seyit Cleven,Heuristieken 2,h1,A1.08,Mon,11
Seyit Cleven,Heuristieken 2,w1,A1.06,Fri,13
Jorike Coenen,Netwerken en systeembeveiliging,p1,A1.10,Thu,15
Jorike Coenen,Compilerbouw,p1,A1.10,Wed,15
Jorike Coenen,Compilerbouw,h2,A1.04,Mon,15
Jorike Coenen,Compilerbouw,h1,B0.201,Mon,13
Jorike Coenen,Project Numerical Recipes,p1,A1.08,Thu,11
Jorike Coenen,Compilerbouw,w1,B0.201,Wed,13
Laurentia Cooijmans,Collectieve Intelligentie,h1,A1.08,Tue,11
Laurentia Cooijmans,Collectieve Intelligentie,w1,B0.201,Fri,11
Laurentia Cooijmans,Calculus 2,h1,C1.112,Mon,9
Laurentia Cooijmans,Collectieve Intelligentie,h2,A1.10,Tue,15
Laurentia Cooijmans,Heuristieken 2,h1,A1.08,Mon,11
Laurentia Cooijmans,Calculus 2,w1,C1.112,Wed,11
Laurentia Cooijmans,Heuristieken 2,w1,A1.08,Fri,9
Laurentia Cooijmans,Collectieve Intelligentie,h3,C0.110,Fri,13
Laurentia Cooijmans,Collectieve Intelligentie,p1,B0.201,Mon,15
Mitzi Corten,Compilerbouw,h2,A1.04,Mon,15
Mitzi Corten,Compilerbouw,p1,A1.10,Wed,15
Mitzi Corten,Compilerbouw,w1,B0.201,Wed,13
Mitzi Corten,Compilerbouw,h1,B0.201,Mon,13
Jildou Corvers,Webprogrammeren en databases,w1,A1.04,Thu,9
Jildou Corvers,Webprogrammeren en databases,h1,C0.110,Mon,15
Jildou Corvers,Webprogrammeren en databases,h2,C1.112,Mon,13
Jildou Corvers,Webprogrammeren en databases,p1,A1.04,Tue,13
Abdelouahid Cramer,Netwerken en systeembeveiliging,p1,C1.112,Tue,11
Hananja Cramer,Software engineering,p1,A1.08,Fri,15
Hananja Cramer,Programmeren in Java 2,p1,A1.10,Thu,9
Hananja Cramer,Software engineering,h1,C0.110,Wed,13
Hananja Cramer,Software engineering,w1,A1.08,Wed,15
Jonas Crombach,Kansrekenen 2,h2,C0.110,Thu,17
Jonas Crombach,Kansrekenen 2,h1,B0.201,Thu,15
Güven Curfs,Reflectie op de digitale cultuur,w1,A1.04,Thu,13
Güven Curfs,Reflectie op de digitale cultuur,h2,A1.04,Mon,9
Güven Curfs,Reflectie op de digitale cultuur,h1,C0.110,Wed,11
Everhard Curvers,Informatie- en organisatieontwerp,p1,A1.06,Wed,15
Everhard Curvers,Informatie- en organisatieontwerp,w1,A1.06,Fri,9
Everhard Curvers,Informatie- en organisatieontwerp,h1,B0.201,Thu,9
Everhard Curvers,Informatie- en organisatieontwerp,h2,A1.08,Wed,9
Amélie Daams,Heuristieken 2,h1,A1.08,Mon,11
Amélie Daams,Heuristieken 2,w1,A1.08,Fri,9
Amélie Daams,Programmeren in Java 2,p1,C1.112,Thu,9
Gradus Dams,Project Genetic Algorithms,p1,A1.06,Wed,11
Gradus Dams,Compilerbouw,p1,A1.10,Wed,15
Gradus Dams,Compilerbouw,h2,A1.04,Mon,15
Gradus Dams,Compilerbouw,h1,B0.201,Mon,13
Gradus Dams,Compilerbouw,w1,A1.04,Wed,11
Goos Dane,Project Genetic Algorithms,p1,A1.08,Mon,13
Goos Dane,Compilerbouw (practicum),p1,A1.08,Tue,13
Goos Dane,Zoeken sturen en bewegen,p1,C1.112,Tue,15
Manuël de Boon,Project Genetic Algorithms,p1,A1.06,Tue,9
Manuël de Boon,Calculus 2,h1,C1.112,Mon,9
Manuël de Boon,Algoritmen en complexiteit,h1,B0.201,Thu,13
Manuël de Boon,Machine Learning,h1,A1.10,Mon,13
Manuël de Boon,Algoritmen en complexiteit,p1,C0.110,Wed,15
Manuël de Boon,Programmeren in Java 2,p1,B0.201,Tue,11
Manuël de Boon,Machine Learning,h2,C0.110,Wed,17
Manuël de Boon,Calculus 2,w1,B0.201,Fri,15
Manuël de Boon,Algoritmen en complexiteit,w1,A1.06,Wed,13
Albertien de Hoogh,Software engineering,h1,C0.110,Wed,13
Albertien de Hoogh,Software engineering,p1,A1.08,Fri,15
Albertien de Hoogh,Technology for games,h1,C0.110,Mon,11
Albertien de Hoogh,Technology for games,w1,C0.110,Fri,9
Albertien de Hoogh,Software engineering,w1,B0.201,Tue,9
Albertien de Hoogh,Technology for games,h2,A1.04,Tue,15
Kathryn de Jongste,Interactie-ontwerp,h2,A1.10,Tue,9
Kathryn de Jongste,Project Numerical Recipes,p1,A1.08,Thu,11
Kathryn de Jongste,Interactie-ontwerp,h1,A1.10,Mon,15
Anes de Kanter,Moderne Databases,h1,A1.08,Thu,15
Anes de Kanter,Moderne Databases,w1,A1.04,Thu,11
Anes de Kanter,Moderne Databases,p1,A1.08,Thu,13
Krijna de Kreij,Zoeken sturen en bewegen,p1,C0.110,Tue,17
Farhad de Kuijer,Netwerken en systeembeveiliging,p1,C1.112,Tue,11
Farhad de Kuijer,Project Numerical Recipes,p1,B0.201,Wed,15
Janniek de Leest,Algoritmen en complexiteit,w1,C0.110,Thu,15
Janniek de Leest,Algoritmen en complexiteit,p1,C0.110,Wed,15
Janniek de Leest,Programmeren in Java 2,p1,C1.112,Fri,9
Janniek de Leest,Algoritmen en complexiteit,h1,B0.201,Thu,13
Wieke de Leest,Lineaire Algebra,h2,C1.112,Wed,9
Wieke de Leest,Lineaire Algebra,h1,A1.10,Fri,11
Yana de Looff,Software engineering,p1,A1.08,Fri,15
Yana de Looff,Software engineering,w1,B0.201,Tue,9
Yana de Looff,Software engineering,h1,C0.110,Wed,13
Alexandre de Olde,Lineaire Algebra,h2,C1.112,Wed,9
Alexandre de Olde,Lineaire Algebra,h1,A1.10,Fri,11
Müslüm de Olde,Calculus 2,w1,B0.201,Fri,15
Müslüm de Olde,Calculus 2,h1,C1.112,Mon,9
Müslüm de Olde,Programmeren in Java 2,p1,C1.112,Thu,9
Ziggy de Smit,Heuristieken 2,h1,A1.08,Mon,11
Ziggy de Smit,Heuristieken 2,w1,A1.06,Fri,13
Ça?la de Snoo,Project Genetic Algorithms,p1,A1.06,Wed,11
Ça?la de Snoo,Compilerbouw (practicum),p1,C1.112,Tue,13
Marije de Vreeze,Collectieve Intelligentie,h1,A1.08,Tue,11
Marije de Vreeze,Collectieve Intelligentie,h2,A1.10,Tue,15
Marije de Vreeze,Collectieve Intelligentie,w1,C1.112,Mon,11
Marije de Vreeze,Collectieve Intelligentie,h3,C0.110,Fri,13
Marije de Vreeze,Collectieve Intelligentie,p1,C0.110,Thu,9
Marije de Vreeze,Programmeren in Java 2,p1,C1.112,Fri,9
Linne de Zoete,Kansrekenen 2,h2,C0.110,Thu,17
Linne de Zoete,Kansrekenen 2,h1,B0.201,Thu,15
Quido Deniz,Lineaire Algebra,h1,A1.10,Fri,11
Quido Deniz,Interactie-ontwerp,h1,A1.10,Mon,15
Quido Deniz,Lineaire Algebra,h2,C1.112,Wed,9
Quido Deniz,Programmeren in Java 2,p1,A1.06,Mon,13
Quido Deniz,Interactie-ontwerp,h2,A1.10,Tue,9
Brigitta Diallo,Collectieve Intelligentie,h1,A1.08,Tue,11
Brigitta Diallo,Collectieve Intelligentie,p1,B0.201,Mon,15
Brigitta Diallo,Software engineering,h1,C0.110,Wed,13
Brigitta Diallo,Algoritmen en complexiteit,h1,B0.201,Thu,13
Brigitta Diallo,Software engineering,p1,A1.08,Fri,15
Brigitta Diallo,Collectieve Intelligentie,h2,A1.10,Tue,15
Brigitta Diallo,Algoritmen en complexiteit,p1,C0.110,Wed,15
Brigitta Diallo,Compilerbouw (practicum),p1,B0.201,Tue,13
Brigitta Diallo,Collectieve Intelligentie,w1,C0.110,Tue,9
Brigitta Diallo,Data Mining,h1,A1.08,Wed,11
Brigitta Diallo,Data Mining,w1,A1.10,Mon,11
Brigitta Diallo,Software engineering,w1,A1.08,Wed,15
Brigitta Diallo,Data Mining,p1,A1.10,Wed,9
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,Fri,13
Brigitta Diallo,Algoritmen en complexiteit,w1,C0.110,Thu,15
Brigitta Diallo,Data Mining,h2,C1.112,Fri,11
Boy Dibbets,Lineaire Algebra,h1,A1.10,Fri,11
Boy Dibbets,Databases 2,h1,B0.201,Tue,15
Boy Dibbets,Heuristieken 2,h1,A1.08,Mon,11
Boy Dibbets,Heuristieken 2,w1,A1.08,Fri,9
Boy Dibbets,Lineaire Algebra,h2,C1.112,Wed,9
Boy Dibbets,Databases 2,w1,C0.110,Fri,11
Boy Dibbets,Programmeren in Java 2,p1,C1.112,Fri,9
Marjory Dielen,Calculus 2,w1,B0.201,Fri,15
Marjory Dielen,Calculus 2,h1,C1.112,Mon,9
Pietro Dieperink,Technology for games,w1,C0.110,Fri,9
Pietro Dieperink,Technology for games,h1,C0.110,Mon,11
Pietro Dieperink,Technology for games,h2,A1.04,Tue,15
André Dieters,Heuristieken 1,w1,A1.04,Mon,13
André Dieters,Heuristieken 1,h1,A1.10,Wed,13
André Dieters,Algoritmen en complexiteit,p1,C1.112,Wed,15
André Dieters,Databases 2,h1,B0.201,Tue,15
André Dieters,Algoritmen en complexiteit,h1,B0.201,Thu,13
André Dieters,Databases 2,w1,C0.110,Fri,11
André Dieters,Algoritmen en complexiteit,w1,C0.110,Thu,15
André Dieters,Netwerken en systeembeveiliging,p1,A1.06,Mon,11
Kelly Doedens,Databases 2,w1,A1.04,Fri,15
Kelly Doedens,Calculus 2,h1,C1.112,Mon,9
Kelly Doedens,Calculus 2,w1,C1.112,Wed,11
Kelly Doedens,Databases 2,h1,B0.201,Tue,15
Winfried Doeve,Project Numerical Recipes,p1,B0.201,Wed,15
Oumaima Donselaar,Informatie- en organisatieontwerp,p1,A1.06,Wed,15
Oumaima Donselaar,Informatie- en organisatieontwerp,w1,A1.06,Fri,9
Oumaima Donselaar,Informatie- en organisatieontwerp,h1,B0.201,Thu,9
Oumaima Donselaar,Informatie- en organisatieontwerp,h2,A1.08,Wed,9
Maruschka Doppenberg,Netwerken en systeembeveiliging,p1,C1.112,Tue,11
Siri Dröge,Project Numerical Recipes,p1,A1.08,Thu,9
S?la Droog,Databases 2,w1,A1.04,Fri,15
S?la Droog,Bioinformatica,h1,A1.10,Wed,11
S?la Droog,Bioinformatica,w1,A1.06,Tue,13
S?la Droog,Advanced Heuristics,p1,A1.10,Fri,15
S?la Droog,Bioinformatica,h3,A1.04,Tue,9
S?la Droog,Databases 2,h1,B0.201,Tue,15
S?la Droog,Bioinformatica,h2,A1.04,Tue,11
S?la Droog,Bioinformatica,p1,C1.112,Wed,13
S?la Droog,Advanced Heuristics,h1,B0.201,Thu,11
Ko Droste,Calculus 2,h1,C1.112,Mon,9
Ko Droste,Software engineering,h1,C0.110,Wed,13
Ko Droste,Algoritmen en complexiteit,h1,B0.201,Thu,13
Ko Droste,Algoritmen en complexiteit,p1,C0.110,Wed,15
Ko Droste,Software engineering,w1,A1.08,Wed,15
Ko Droste,Software engineering,p1,C1.112,Thu,11
Ko Droste,Algoritmen en complexiteit,w1,C0.110,Thu,15
Ko Droste,Calculus 2,w1,B0.201,Mon,11
Doede Duiveman,Informatie- en organisatieontwerp,p1,A1.06,Wed,15
Doede Duiveman,Zoeken sturen en bewegen,p1,C0.110,Tue,17
Doede Duiveman,Compilerbouw,h2,A1.04,Mon,15
Doede Duiveman,Compilerbouw,h1,B0.201,Mon,13
Doede Duiveman,Moderne Databases,p1,A1.08,Thu,13
Doede Duiveman,Informatie- en organisatieontwerp,w1,A1.06,Thu,11
Doede Duiveman,Compilerbouw,w1,A1.04,Wed,11
Doede Duiveman,Compilerbouw,p1,A1.04,Fri,11
Doede Duiveman,Moderne Databases,w1,C0.110,Thu,11
Doede Duiveman,Technology for games,h1,C0.110,Mon,11
Doede Duiveman,Informatie- en organisatieontwerp,h1,B0.201,Thu,9
Doede Duiveman,Informatie- en organisatieontwerp,h2,A1.08,Wed,9
Doede Duiveman,Moderne Databases,h1,A1.08,Thu,15
Doede Duiveman,Technology for games,w1,C0.110,Fri,9
Doede Duiveman,Technology for games,h2,A1.04,Tue,15
Rintje Dumoulin,Analysemethoden en -technieken,h1,A1.10,Thu,13
Brecht Eeltink,Compilerbouw,h2,A1.04,Mon,15
Brecht Eeltink,Compilerbouw,h1,B0.201,Mon,13
Brecht Eeltink,Software engineering,h1,C0.110,Wed,13
Brecht Eeltink,Software engineering,p1,A1.08,Fri,15
Brecht Eeltink,Compilerbouw,w1,B0.201,Wed,13
Brecht Eeltink,Software engineering,w1,A1.08,Wed,15
Brecht Eeltink,Compilerbouw,p1,A1.04,Fri,11
Wissal Eggens,Zoeken sturen en bewegen,p1,C1.112,Tue,15
Wissal Eggens,Databases 2,w1,C0.110,Fri,11
Wissal Eggens,Databases 2,h1,B0.201,Tue,15
Catharinus Eggermont,Software engineering,p1,C1.112,Thu,11
Catharinus Eggermont,Software engineering,h1,C0.110,Wed,13
Catharinus Eggermont,Software engineering,w1,A1.08,Wed,15
Mattie Eisinga,Kansrekenen 2,h2,C0.110,Thu,17
Mattie Eisinga,Kansrekenen 2,h1,B0.201,Thu,15
Mattie Eisinga,Heuristieken 1,h1,A1.10,Wed,13
Mattie Eisinga,Heuristieken 1,w1,A1.06,Fri,15
Mattie Eisinga,Netwerken en systeembeveiliging,p1,C1.112,Tue,11
Ludovicus Eissens,Kansrekenen 2,h2,C0.110,Thu,17
Ludovicus Eissens,Kansrekenen 2,h1,B0.201,Thu,15
Ludovicus Eissens,Bioinformatica,h1,A1.10,Wed,11
Ludovicus Eissens,Software engineering,h1,C0.110,Wed,13
Ludovicus Eissens,Bioinformatica,h3,A1.04,Tue,9
Ludovicus Eissens,Software engineering,p1,A1.08,Fri,15
Ludovicus Eissens,Bioinformatica,h2,A1.04,Tue,11
Ludovicus Eissens,Bioinformatica,w1,A1.10,Fri,13
Ludovicus Eissens,Bioinformatica,p1,C1.112,Thu,13
Ludovicus Eissens,Software engineering,w1,B0.201,Tue,9
Pearl Elberse,Databases 2,w1,A1.04,Fri,15
Pearl Elberse,Databases 2,h1,B0.201,Tue,15
Raven Elissen,Bioinformatica,h1,A1.10,Wed,11
Raven Elissen,Bioinformatica,h3,A1.04,Tue,9
Raven Elissen,Bioinformatica,p1,A1.06,Fri,11
Raven Elissen,Bioinformatica,h2,A1.04,Tue,11
Raven Elissen,Bioinformatica,w1,A1.10,Fri,13
Raven Elissen,Netwerken en systeembeveiliging,p1,A1.06,Mon,11
Bauke Elschot,Compilerbouw,h2,A1.04,Mon,15
Bauke Elschot,Compilerbouw,p1,A1.10,Wed,15
Bauke Elschot,Compilerbouw,h1,B0.201,Mon,13
Bauke Elschot,Compilerbouw,w1,A1.04,Wed,11
Geerten Elschot,Kansrekenen 2,h2,C0.110,Thu,17
Geerten Elschot,Kansrekenen 2,h1,B0.201,Thu,15
Geerten Elschot,Software engineering,h1,C0.110,Wed,13
Geerten Elschot,Software engineering,p1,A1.08,Fri,15
Geerten Elschot,Software engineering,w1,B0.201,Tue,9
Dinah Ensink,Kansrekenen 2,h2,C0.110,Thu,17
Dinah Ensink,Kansrekenen 2,h1,B0.201,Thu,15
Dinah Ensink,Programmeren in Java 2,p1,A1.10,Thu,9
Hande Essink,Moderne Databases,h1,A1.08,Thu,15
Hande Essink,Moderne Databases,w1,C0.110,Thu,11
Hande Essink,Moderne Databases,p1,A1.08,Thu,13
Jaro Essink,Compilerbouw,h2,A1.04,Mon,15
Jaro Essink,Compilerbouw,p1,A1.10,Wed,15
Jaro Essink,Compilerbouw,h1,B0.201,Mon,13
Jaro Essink,Compilerbouw,w1,A1.04,Wed,11
Jaro Essink,Programmeren in Java 2,p1,A1.06,Wed,9
Jaro Essink,Netwerken en systeembeveiliging,p1,A1.06,Mon,11
Herwin Ester,Bioinformatica,h1,A1.10,Wed,11
Herwin Ester,Data Mining,p1,A1.04,Fri,13
Herwin Ester,Autonomous Agents 2,w1,C1.112,Fri,13
Herwin Ester,Bioinformatica,w1,A1.06,Tue,13
Herwin Ester,Bioinformatica,h3,A1.04,Tue,9
Herwin Ester,Autonomous Agents 2,h2,B0.201,Wed,11
Herwin Ester,Bioinformatica,h2,A1.04,Tue,11
Herwin Ester,Autonomous Agents 2,p1,A1.08,Mon,9
Herwin Ester,Data Mining,h1,A1.08,Wed,11
Herwin Ester,Data Mining,w1,A1.10,Mon,11
Herwin Ester,Bioinformatica,p1,C1.112,Wed,13
Herwin Ester,Autonomous Agents 2,h1,C1.112,Fri,15
Herwin Ester,Data Mining,h2,C1.112,Fri,11
Jurrian Fekkes,Algoritmen en complexiteit,w1,A1.06,Wed,13
Jurrian Fekkes,Algoritmen en complexiteit,p1,C1.112,Wed,15
Jurrian Fekkes,Calculus 2,h1,C1.112,Mon,9
Jurrian Fekkes,Algoritmen en complexiteit,h1,B0.201,Thu,13
Jurrian Fekkes,Autonomous Agents 2,h2,B0.201,Wed,11
Jurrian Fekkes,Autonomous Agents 2,p1,A1.04,Mon,11
Jurrian Fekkes,Autonomous Agents 2,w1,A1.06,Mon,15
Jurrian Fekkes,Calculus 2,w1,B0.201,Fri,15
Jurrian Fekkes,Autonomous Agents 2,h1,C1.112,Fri,15
Jurrian Fekkes,Zoeken sturen en bewegen,p1,A1.08,Mon,15
Nurcan Fennis,Moderne Databases,h1,A1.08,Thu,15
Nurcan Fennis,Moderne Databases,w1,C0.110,Thu,11
Nurcan Fennis,Moderne Databases,p1,C0.110,Tue,11
Antonius Fleming,Compilerbouw,p1,A1.04,Fri,11
Antonius Fleming,Compilerbouw,h2,A1.04,Mon,15
Antonius Fleming,Compilerbouw,w1,B0.201,Wed,13
Antonius Fleming,Compilerbouw,h1,B0.201,Mon,13
Belle Florijn,Heuristieken 1,w1,A1.06,Fri,15
Belle Florijn,Project Numerical Recipes,p1,A1.08,Thu,9
Belle Florijn,Heuristieken 1,h1,A1.10,Wed,13
Diemer Fokkens,Bioinformatica,h1,A1.10,Wed,11
Diemer Fokkens,Calculus 2,h1,C1.112,Mon,9
Diemer Fokkens,Bioinformatica,w1,A1.06,Tue,13
Diemer Fokkens,Bioinformatica,h3,A1.04,Tue,9
Diemer Fokkens,Bioinformatica,h2,A1.04,Tue,11
Diemer Fokkens,Analysemethoden en -technieken,h1,A1.10,Thu,13
Diemer Fokkens,Technology for games,h1,C0.110,Mon,11
Diemer Fokkens,Bioinformatica,p1,C1.112,Wed,13
Diemer Fokkens,Moderne Databases,p1,A1.08,Thu,13
Diemer Fokkens,Technology for games,h2,A1.04,Tue,15
Diemer Fokkens,Moderne Databases,h1,A1.08,Thu,15
Diemer Fokkens,Technology for games,w1,C0.110,Fri,9
Diemer Fokkens,Moderne Databases,w1,A1.04,Thu,11
Diemer Fokkens,Calculus 2,w1,B0.201,Mon,11
Ynze Freriks,Software engineering,p1,C1.112,Thu,11
Ynze Freriks,Software engineering,h1,C0.110,Wed,13
Ynze Freriks,Software engineering,w1,A1.08,Wed,15
Nordin Geboers,Data Mining,w1,C1.112,Tue,9
Nordin Geboers,Data Mining,h1,A1.08,Wed,11
Nordin Geboers,Data Mining,p1,A1.10,Wed,9
Nordin Geboers,Data Mining,h2,C1.112,Fri,11
Nordin Geboers,Programmeren in Java 2,p1,A1.10,Thu,9
Bahattin Geelen,Technology for games,w1,A1.10,Thu,11
Bahattin Geelen,Technology for games,h1,C0.110,Mon,11
Bahattin Geelen,Technology for games,h2,A1.04,Tue,15
Sohrab Geers,Collectieve Intelligentie,h1,A1.08,Tue,11
Sohrab Geers,Lineaire Algebra,h1,A1.10,Fri,11
Sohrab Geers,Collectieve Intelligentie,h2,A1.10,Tue,15
Sohrab Geers,Collectieve Intelligentie,p1,A1.10,Mon,9
Sohrab Geers,Collectieve Intelligentie,w1,C0.110,Tue,13
Sohrab Geers,Lineaire Algebra,h2,C1.112,Wed,9
Sohrab Geers,Collectieve Intelligentie,h3,C0.110,Fri,13
Sohrab Geers,Zoeken sturen en bewegen,p1,A1.08,Mon,15
Patric Geluk,Webprogrammeren en databases,w1,A1.04,Thu,9
Patric Geluk,Webprogrammeren en databases,h1,C0.110,Mon,15
Patric Geluk,Webprogrammeren en databases,p1,C0.110,Mon,9
Patric Geluk,Webprogrammeren en databases,h2,C1.112,Mon,13
Eddy Gerritse,Analysemethoden en -technieken,h1,A1.10,Thu,13
Deacon Gielissen,Kansrekenen 2,h2,C0.110,Thu,17
Deacon Gielissen,Compilerbouw,h2,A1.04,Mon,15
Deacon Gielissen,Kansrekenen 2,h1,B0.201,Thu,15
Deacon Gielissen,Compilerbouw,h1,B0.201,Mon,13
Deacon Gielissen,Autonomous Agents 2,w1,C1.112,Fri,13
Deacon Gielissen,Software engineering,h1,C0.110,Wed,13
Deacon Gielissen,Autonomous Agents 2,h2,B0.201,Wed,11
Deacon Gielissen,Autonomous Agents 2,p1,A1.04,Thu,15
Deacon Gielissen,Compilerbouw,w1,A1.04,Wed,11
Deacon Gielissen,Software engineering,w1,A1.08,Wed,15
Deacon Gielissen,Compilerbouw,p1,A1.04,Fri,11
Deacon Gielissen,Software engineering,p1,C1.112,Thu,11
Deacon Gielissen,Autonomous Agents 2,h1,C1.112,Fri,15
Richenel Giesen,Analysemethoden en -technieken,h1,A1.10,Thu,13
Abdelkader Gijbels,Compilerbouw,h2,A1.04,Mon,15
Abdelkader Gijbels,Compilerbouw,h1,B0.201,Mon,13
Abdelkader Gijbels,Lineaire Algebra,h1,A1.10,Fri,11
Abdelkader Gijbels,Compilerbouw,w1,B0.201,Wed,13
Abdelkader Gijbels,Compilerbouw,p1,A1.04,Fri,11
Abdelkader Gijbels,Lineaire Algebra,h2,C1.112,Wed,9
Abdelkader Gijbels,Technology for games,h1,C0.110,Mon,11
Abdelkader Gijbels,Project Numerical Recipes,p1,A1.08,Thu,9
Abdelkader Gijbels,Technology for games,w1,C0.110,Fri,9
Abdelkader Gijbels,Technology for games,h2,A1.04,Tue,15
Marco Gilsing,Moderne Databases,h1,A1.08,Thu,15
Marco Gilsing,Moderne Databases,p1,C0.110,Mon,13
Marco Gilsing,Moderne Databases,w1,B0.201,Fri,13
Maritte Gök,Software engineering,h1,C0.110,Wed,13
Maritte Gök,Webprogrammeren en databases,h2,C1.112,Mon,13
Maritte Gök,Webprogrammeren en databases,p1,A1.04,Tue,13
Maritte Gök,Webprogrammeren en databases,w1,A1.04,Thu,9
Maritte Gök,Heuristieken 2,h1,A1.08,Mon,11
Maritte Gök,Heuristieken 2,w1,A1.06,Fri,13
Maritte Gök,Webprogrammeren en databases,h1,C0.110,Mon,15
Maritte Gök,Software engineering,w1,A1.08,Wed,15
Maritte Gök,Moderne Databases,p1,C0.110,Mon,13
Maritte Gök,Software engineering,p1,C1.112,Thu,11
Maritte Gök,Moderne Databases,h1,A1.08,Thu,15
Maritte Gök,Moderne Databases,w1,A1.04,Thu,11
Rivelino Goor,Data Mining,h1,A1.08,Wed,11
Rivelino Goor,Data Mining,w1,A1.10,Mon,11
Rivelino Goor,Data Mining,p1,A1.04,Fri,13
Rivelino Goor,Data Mining,h2,C1.112,Fri,11
Umar Grift,Autonomous Agents 2,w1,C1.112,Fri,13
Umar Grift,Autonomous Agents 2,h2,B0.201,Wed,11
Umar Grift,Autonomous Agents 2,p1,A1.04,Mon,11
Umar Grift,Programmeren in Java 2,p1,C1.112,Fri,9
Umar Grift,Autonomous Agents 2,h1,C1.112,Fri,15
Rijkje Groote,Calculus 2,h1,C1.112,Mon,9
Rijkje Groote,Interactie-ontwerp,h1,A1.10,Mon,15
Rijkje Groote,Software engineering,h1,C0.110,Wed,13
Rijkje Groote,Software engineering,p1,C1.112,Thu,11
Rijkje Groote,Interactie-ontwerp,h2,A1.10,Tue,9
Rijkje Groote,Software engineering,w1,B0.201,Tue,9
Rijkje Groote,Calculus 2,w1,B0.201,Mon,11
Ünal Grooteman,Heuristieken 2,h1,A1.08,Mon,11
Ünal Grooteman,Heuristieken 2,w1,A1.06,Fri,13
Ünal Grooteman,Technology for games,h1,C0.110,Mon,11
Ünal Grooteman,Technology for games,w1,C0.110,Fri,9
Ünal Grooteman,Technology for games,h2,A1.04,Tue,15
Yalda Grootenboer,Compilerbouw,h2,A1.04,Mon,15
Yalda Grootenboer,Webprogrammeren en databases,w1,C1.112,Thu,15
Yalda Grootenboer,Compilerbouw,h1,B0.201,Mon,13
Yalda Grootenboer,Webprogrammeren en databases,p1,C0.110,Mon,9
Yalda Grootenboer,Webprogrammeren en databases,h2,C1.112,Mon,13
Yalda Grootenboer,Algoritmen en complexiteit,h1,B0.201,Thu,13
Yalda Grootenboer,Algoritmen en complexiteit,p1,C0.110,Wed,15
Yalda Grootenboer,Compilerbouw,w1,B0.201,Wed,13
Yalda Grootenboer,Webprogrammeren en databases,h1,C0.110,Mon,15
Yalda Grootenboer,Compilerbouw,p1,A1.04,Fri,11
Yalda Grootenboer,Project Numerical Recipes,p1,A1.08,Thu,9
Yalda Grootenboer,Algoritmen en complexiteit,w1,C0.110,Thu,15
Faruk Haalboom,Databases 2,w1,A1.04,Fri,15
Faruk Haalboom,Databases 2,h1,B0.201,Tue,15
Jetty Haanstra,Calculus 2,w1,B0.201,Fri,15
Jetty Haanstra,Calculus 2,h1,C1.112,Mon,9
Gabe Haarman,Technology for games,w1,A1.10,Thu,11
